,series_0,series_1,series_2,series_3,series_4,series_5,series_6,series_7
2018-10-07,41.25481428755831,57.594986977135335,73.16898018538284,62.40982623653417,76.5325489721849,96.19928872735291,86.84249550264047,96.1687803978061
2018-10-14,42.378587122256114,55.265034462657475,72.81575950986654,60.96740109025562,77.21908017615162,94.81760569114033,85.54283916130075,96.39795199328054
2018-10-21,42.6687465315375,52.41748321612023,69.92550280196431,63.378494988190226,71.50902821858665,91.1762829145823,84.73718589714477,95.35588238471327
2018-10-28,42.462792502792425,51.59955570792091,67.28937719681963,62.52340579906582,72.126491324324,87.26609180118015,86.04246326461424,91.84482809130378
2018-11-04,43.96068020473513,49.645013077570425,63.67744573455544,65.08307665139992,71.61256423523777,84.1816654193484,86.71237413238171,90.29287407077885
2018-11-11,44.80732915676592,49.845898338144586,60.5777828674048,64.74297639496615,67.73485604609861,82.28224235023634,86.13044507813238,91.07427400535556
2018-11-18,45.9342473706658,49.03053193536558,57.421612356664234,65.86321876294501,70.73286242368604,78.97792642855765,86.85103870780384,91.15804935286702
2018-11-25,46.91049356710942,49.311977688422985,56.714631841296516,66.97596039277809,70.63564027199887,76.79572947864271,88.59592940693604,92.38619634573384
2018-12-02,46.5819987427875,52.02249606590869,55.09404424146783,68.35598057969487,72.18112783559788,77.66739374518987,90.44409597577265,94.04019625271583
2018-12-09,47.87707260637616,52.45344368793669,55.8340418499118,69.65991943893816,73.31628276005586,78.91500011419124,90.95267648645124,94.70125722943227
2018-12-16,50.06220421278724,53.713819609910644,57.397323007540315,71.9290780004088,76.80848692618775,81.32753031631535,90.08994243162334,99.25417283645191
2018-12-23,51.316940635286876,55.86597537212537,62.13648823242732,71.4136818745699,78.40438033293685,82.58270414839667,92.15381685921372,99.50242896901628
2018-12-30,52.595047686306074,58.1627634596791,65.33604213079384,73.94418997708911,80.58440784534811,86.45641350857127,94.44164341824903,119.48697027251504
2019-01-06,57.60910779121178,62.613191784211914,70.87656495864105,78.54029475464388,81.43417379685421,89.94932317069824,95.69981546414154,119.48156514900282
2019-01-13,55.19670017807827,63.71321342728817,71.97196235692566,76.3976989065825,88.39476222014012,93.56455363304393,100.9825729716496,115.96667942231628
2019-01-20,57.16812416356768,69.21708722158503,75.6213811043946,76.67361568021015,87.19973984897771,97.59096617621981,95.3632041556643,117.81948609763378
2019-01-27,58.113797513625386,69.3115476878634,77.66464260930888,76.697535567827,93.354698034519,98.27418243478942,100.62904793841535,112.49412486324303
2019-02-03,58.76656941877439,69.02524995049589,74.89080359344351,78.82990940983291,93.96037564493493,98.31536907210096,104.08710439542297,112.54394983317451
2019-02-10,58.299472049325274,71.51788988740823,75.18502875541591,78.46729691603599,86.90162803628337,99.10897748624195,107.0494568305636,109.04700657025545
2019-02-17,60.77079444237973,68.41148867931244,73.92973394748846,81.60772401495784,89.30504492871633,95.12688497252658,101.56691247609096,112.56526988717299
2019-02-24,59.25571138022425,65.67605787280372,66.69273992978992,82.06737608261852,88.01973479507036,90.04101408842357,104.50372139963079,113.30547408887435
2019-03-03,60.69029270354685,66.03337130591426,65.34672784738345,78.56701877266762,88.98457916574345,84.30806663414666,105.33129969317015,114.25640535194832
2019-03-10,60.88387109600023,66.20684446063353,60.80296354780397,83.03803796718334,87.88013510304289,82.00557353308469,105.02663588971151,111.08022871857213
2019-03-17,62.00031671852882,63.72555500267714,57.34801706106189,85.19347996388817,85.99392528573584,80.17111960987812,104.84451732790865,108.7612166428031
2019-03-24,64.71871433389522,62.80852610391814,55.185477303204806,83.14615941639426,85.04552544234438,90.4146142468997,106.1081179561416,105.10752542547971
2019-03-31,60.342734807408256,59.28292484052217,55.20122171338556,82.99123419586498,83.1410158770324,88.39126621503341,101.4184062636485,103.34013040921985
2019-04-07,62.75123252468826,57.77122252063782,57.37325285121545,82.23038623013878,79.89925172467916,78.1033221189484,106.42781599459707,102.23682950728333
2019-04-14,60.70143552070316,56.08019210966609,57.72103721864957,81.77527229103904,75.89993469409467,80.05099741966576,105.47439258361437,96.45351336266415
2019-04-21,77.31841267321747,52.75488088846708,61.631015591563155,84.0325802257004,73.83694442740813,83.72300513132208,104.7922251079637,95.89168952654755
2019-04-28,77.7891242229471,51.62953956993582,66.11891895966527,82.71571835729361,73.02243684884006,88.08028048735936,106.53191211945551,93.99723434136988
2019-05-05,60.524067247064835,49.141986857626755,69.46007027261405,82.80426243442626,72.26750483515274,92.22396393154396,103.47480364511978,94.07306069917757
2019-05-12,59.21230610631335,49.54427274108354,72.17002209482622,82.56772521392962,71.29374234720143,94.14519580522317,103.05029558823155,94.28622435737717
2019-05-19,58.55096704307681,54.08585005281199,76.09104475427526,81.35440358395711,70.52420480410473,96.87603660224147,104.1960857568652,92.80178339282456
2019-05-26,58.33252774937308,55.45035892241252,77.78904999395309,79.46519595402452,72.60830518185521,97.47979702472223,101.00174204750753,91.80604754571172
2019-06-02,56.51740506576568,51.522937877753364,76.84553665501114,78.95806424653564,72.94692877234984,100.43893444670744,100.22923606952985,94.75774944351238
2019-06-09,56.00073816234602,53.15985628056393,73.80447680168854,77.25182952648352,74.52338002671453,96.30983354397868,99.55880490462756,97.88679540202438
2019-06-16,54.7481393377814,54.587351681881394,74.40779260804553,75.96633438118388,76.89407637846642,96.90034608050767,99.66576477797742,99.61436740177533
2019-06-23,52.96173553996605,59.492626323663075,68.11266794538999,75.91769983876976,78.96117297130426,92.04361790311903,97.80806649824822,101.88765905351887
2019-06-30,54.48394408932534,58.2851763371926,68.791375332864,73.2780179519464,81.18689852228303,88.14095025923945,94.31179944455639,103.24401138681336
2019-07-07,51.85440559573006,60.45614925388871,64.95984431466523,69.97909111092928,82.1365333864291,83.68971484012013,94.29127847788509,103.7586261145617
2019-07-14,47.47113542711062,66.61071667398777,63.072539020239304,70.62396820290368,86.25357046747837,86.98385048155194,92.92927492097914,109.60678089712847
2019-07-21,49.07222648476927,65.33965664168791,58.67131120685719,70.40273073827805,89.79166310205436,80.80783426389034,92.87943183739343,108.7027010094958
2019-07-28,46.79866202320837,66.52307304589009,56.600799544948714,72.66444249799567,90.65279868860056,79.39796700697242,92.97448810172644,117.51065802283797
2019-08-04,47.960305374405166,72.84765853076408,56.667949342800306,67.9427614295037,93.2480887035132,81.58251223439497,92.03130508174104,114.8934431614803
2019-08-11,44.58288149418494,71.34957835810138,57.98928274421716,68.9645992681492,90.4008625335466,79.70934668590378,85.91670450811759,112.65003411236482
2019-08-18,44.753206135008774,68.76860611027807,63.31098425225957,66.82748911380365,89.29968887453006,83.7834958376393,91.932145026281,112.65184539393084
2019-08-25,44.93123427414201,69.54127650672184,66.1211603916654,68.78984870235557,90.94506084975913,87.25085429475912,89.30319627338055,113.4782885841909
2019-09-01,44.79744621594585,71.11107844213244,68.69900381662427,67.98864162130951,89.16605261413375,89.70103244799948,91.28224904920415,112.09514510647634
2019-09-08,41.491569294028224,67.52425547089945,70.81327727773872,67.44583164548092,87.8798673224565,96.68331923321405,88.6762012772742,113.67935211554502
2019-09-15,42.32835535221225,66.29073166543175,78.72327625966857,62.312618725556305,87.26256482621751,96.78091553569834,89.61214679680758,109.63777633566774
2019-09-22,42.001135021538126,63.304371243519455,77.9560192857014,65.21380951718687,83.9045673507449,96.50169772499224,88.12870503824361,105.68055539146197
2019-09-29,41.81667076742629,60.96327868054895,75.4927456962719,65.86662018015853,80.59990411511109,99.36775395471868,89.44396120992441,107.9737491647649
2019-10-06,44.10711507215947,57.60532827692973,76.24478409856745,65.4295610899233,79.3178940743351,99.55920616491436,88.16852607034136,102.52063730301307
2019-10-13,43.091461344031686,55.34235096080499,75.81342803242808,65.88586035780709,78.16822796581198,96.39628788826853,87.60032021856554,101.27609275765155
2019-10-20,42.307013978576705,53.56513090269632,71.50590043984738,65.70054286121965,76.497154458234,93.83047172915929,90.58021076385974,97.67761781660089
2019-10-27,44.195608903750774,52.2656158833232,68.9836333742233,65.61563477543385,74.86511504289555,90.78315002659636,89.55256857286223,97.21344535060464
2019-11-03,45.42019228121491,50.52388815788775,65.77439292694808,65.675363593829,73.56627743869961,88.70229046349291,89.89898413243908,96.09146559735578
2019-11-10,45.5648890656666,50.20053037382792,59.8614724096383,67.21221288647871,72.60438791940724,84.13132006784612,89.19640442810618,93.69499834047343
2019-11-17,45.14354947575833,49.98097664731618,59.324866091307044,70.28223701903116,73.05841772406333,83.08981400905981,90.11061275318971,97.11838468378481
2019-11-24,46.61150182151802,50.81759892416146,57.89662514527643,69.18316563342121,73.3682768213104,80.09939765460337,97.57947178531528,97.21817565239382
2019-12-01,48.658355711098224,51.080317765162995,57.46190170176308,69.0937162386349,74.66334252630708,80.7198214206594,98.57052238309484,96.8527818398924
2019-12-08,48.55091749255434,55.4249031433843,59.0974373774849,72.37060164395314,75.33973817493893,81.11801095340009,93.78714589579651,97.67621389314813
2019-12-15,50.52753619903923,54.89387199020987,61.71445818798119,73.78053251069728,78.29992043019473,84.71706823086608,95.84000133461008,101.44633107772798
2019-12-22,52.066576219337975,57.436813327291816,64.37401525310187,75.62790492511567,81.02354155210115,85.5172552893432,99.16228963544461,103.45659354623042
2019-12-29,51.673069528421905,59.2988091670897,67.3514071271407,76.01227205481881,83.47757823881557,91.71428921936587,99.31264395928046,106.40463721255746
2020-01-05,53.74871877142745,63.37147807852919,72.22603214212667,77.87618646866242,83.42494357668951,94.39729101927273,97.43130421937344,108.63780856746322
2020-01-12,51.01874328294713,64.62153099558522,74.56376842711178,80.82131342186969,87.91331103674993,96.1681745868607,100.51328593075829,111.66781403287129
2020-01-19,54.812013901195755,65.47952089233054,76.37593015794431,77.77561209433682,87.08954804758862,99.30255910486862,100.2410692909991,115.94742629364158
2020-01-26,56.93073381222695,69.52974278848043,75.62436262156659,78.47532276684241,91.77303911788869,104.01462455434687,102.25165523337394,115.71302291384112
2020-02-02,56.49951551410327,70.92808913606794,74.90756786838091,79.1924384401133,91.1592571925868,100.91285006985305,103.25947250982983,112.93151987910811
2020-02-09,61.73389248013503,70.13701098762893,73.81944873046513,81.75423543243011,96.80023368007757,97.61254338196227,104.10766324342175,119.67317959068512
2020-02-16,58.01510908519221,69.17476714039994,74.19042217817136,85.95348787920325,93.5268911398131,93.99667525874698,103.1701036689917,120.46048823963756
2020-02-23,60.26406980095666,73.24711030016663,70.29389819767002,84.9572666627159,94.396163014721,94.58568395660748,106.690103807968,123.65379948346421
2020-03-01,61.72909952668021,69.13784164779359,64.35734232173958,85.51128043016071,95.85111023702979,90.3492841768391,106.4184912053987,112.0539739590629
2020-03-08,63.96930620326875,65.16507549231292,64.48486331790221,82.00088631821043,88.6074376836098,87.94096230033914,102.00897748085505,119.26686455267262
2020-03-15,60.64991681632422,66.98410178018025,62.67726801990465,84.4388843110912,88.94890435430925,81.07190811930211,112.72742435053802,112.4510414048803
2020-03-22,63.94943414614658,61.77916425207185,58.00570789461243,83.13518776148149,84.13421627327726,80.00104167705724,110.91756789417121,110.2060308778579
2020-03-29,62.74023306101958,63.4760661742969,56.10082177115795,87.44261952611801,84.13285581154987,83.10031879887785,108.50791884012001,105.90805949311648
2020-04-05,61.80302528734735,58.163982145205274,58.12070894238358,87.70177365328138,83.48304300992746,82.52737860858606,109.13359626585355,107.40543710643361
2020-04-12,62.814146552337746,56.708414625816,61.55199267872035,86.4873711501761,78.42798609470566,84.6290809934769,107.52036715841186,101.34190712761337
2020-04-19,62.24322162518899,52.35937282643548,64.07275856305448,84.53267468814047,76.33968484449792,85.94752241923945,110.4837412214526,98.52927746748104
2020-04-26,61.271327782342695,51.47886134459174,66.45320230500926,86.06839710749341,75.54504186035716,89.5486548776081,110.03107178037654,98.4586790687712
2020-05-03,61.0470077023071,51.9911339294165,71.70517081415494,84.17452562127252,76.07497110071904,94.8649124205796,107.82333967930107,96.101554542394
2020-05-10,60.0810459983069,50.82898402142685,74.86551379469441,82.8499533451346,74.56657372227522,98.20510891504637,107.83990214969229,98.03600070193521
2020-05-17,59.488399089661755,51.80441954471502,76.18682835727408,82.19979328156391,73.43485250991918,99.20764773786371,106.37247843593444,95.70479240628659
2020-05-24,58.843226674103924,51.55402455673342,77.66446310618133,81.62287607780742,75.78456869352208,100.54753657600743,104.21177476299793,98.15559840561848
2020-05-31,58.40061541122123,52.50422015118351,77.96842791275374,80.96516228747285,74.50653624960646,101.75122698204622,103.9994535206999,97.25138601079694
2020-06-07,55.54864512359538,55.28873445055898,76.9376152412428,79.72584554691753,79.51819565962963,100.03308712991557,103.4971460780428,100.6448043717168
2020-06-14,56.87055499955911,56.88573023994695,76.02682996900643,77.34341253567327,80.47319049788256,97.72682766448928,101.71487137904583,105.21735262141203
2020-06-21,52.3368615972759,58.116788646523794,72.54537099900799,78.99394047989864,84.03039092894872,93.99358731302331,100.84738328212757,105.94658238630936
2020-06-28,52.70821490496439,59.516485489451746,69.6324945232207,76.24421230473207,81.99308264826239,91.45734922757944,99.8737607079854,106.41206087155965
2020-07-05,52.32334716547221,60.212218783596995,65.96894611520818,74.23572507343167,87.00876026509627,104.0999133198286,98.73974320770746,121.77086977716472
2020-07-12,50.83312694090564,64.8139331255537,77.3951378446515,75.90562553083444,88.81623232258704,100.98913513508884,97.86988552709659,124.20208375876764
2020-07-19,48.514788529319716,65.67358085261527,70.97353922676487,70.96543983755593,89.20402968592454,84.08143030918667,94.42433402256205,115.82109827794753
2020-07-26,47.959005402116276,73.0631417218508,59.41715885573676,68.9638533196591,90.16878102008582,82.35604346540515,94.03346826310361,113.15001241840851
2020-08-02,46.5058696572471,69.12029532031521,55.19246140829329,73.38695389353586,94.94196663842855,83.817926930261,91.67313198474649,119.10847781443599
2020-08-09,45.40687484849829,69.6515865756259,58.16540256102787,73.72801599870394,95.77927463202151,80.5888535943227,96.14982723581365,111.4076504312865
2020-08-16,46.716198385892575,68.28313507125885,62.974943897282365,68.3359952620818,97.30039944699388,86.92152987422774,87.98362188743864,116.76478681489156
2020-08-23,45.234084466162265,69.80025730014667,67.16330927786436,68.44246157311989,93.01587814895734,94.81586578226283,95.05880645709563,116.65203451715152
2020-08-30,43.117403439496044,68.09805439735007,69.88291228432726,65.84137935082455,92.70000511241109,93.11717738991254,94.92635332823943,118.3495293589978
2020-09-06,44.80770997895429,70.09650922097761,72.62092993116428,67.49934534089891,88.85406433724428,99.05453754551095,90.7260423986867,115.36245500846617
2020-09-13,43.63928595067074,65.81561762216353,75.81922312195192,66.40846866446152,92.15555906622346,101.81353072325159,85.94777198543991,110.4625564661207
2020-09-20,43.9630386968305,63.342239503245,80.13012880474841,66.84425767891871,87.4021747285109,103.68325202356694,90.28564053815074,109.3583026873967
2020-09-27,43.619628841923614,60.83185997050921,78.50916138654382,67.49203590387643,102.1479245884101,103.18999253058598,90.8273053419379,109.25775601623066
2020-10-04,42.343111993962324,59.36815658403337,80.19807982083908,65.81614435704293,99.72724655448557,103.09768646871721,89.64943569459729,106.48851262138022
2020-10-11,42.87056534050206,55.9908213563305,77.24652909011658,66.96951945834937,81.9708616652399,101.34999204163482,90.72777953665897,103.67701982743296
2020-10-18,44.169357517311276,54.89935840739155,74.0742345070822,66.16240514017592,77.69073804077367,98.40436676831094,93.42638420500917,101.98237998899387
2020-10-25,44.53464756856486,53.87497902648982,69.45243710991286,67.99385299894533,77.49491081954503,93.39895238847656,92.98154374189565,101.70665216106275
2020-11-01,44.79903141202651,51.99932240035938,79.28343872811635,68.86548259192426,75.83119386693849,89.48309080107423,92.26244472953651,99.50120351896597
2020-11-08,45.62398393430508,51.03455760124204,75.12991740029491,69.86481629537747,76.80763213507758,86.44566934521661,92.57749454526353,99.39748775989634
2020-11-15,47.072263673294096,50.66468523001305,60.228272199865266,70.76563357759542,74.78459791572824,84.92606401888783,94.52525210395638,101.41080544762141
2020-11-22,47.074345572487346,51.62868615595684,59.828283896522684,72.22508351349965,76.87312259642705,84.18497356963572,95.62749013037093,98.9210685218715
2020-11-29,48.75473950184455,53.29467544675552,58.33273031508577,71.49483026224908,77.45881188968579,82.57797883977938,97.37999583896799,99.55745988410615
2020-12-06,49.40879774172013,53.42193282412242,59.80402573966566,72.52242057437815,79.09751136200633,85.61186612137018,97.51142890261727,103.97920219548213
2020-12-13,50.5397429035262,57.254924859613475,62.65945498290894,75.53470631788393,80.9108240178133,86.39042484008235,99.9350781135744,104.26714905807285
2020-12-20,52.87193279331537,59.027890581556434,68.12751504044324,73.90115452944076,84.81658075092,89.46326134330707,103.2903895218665,107.01057490151193
2020-12-27,53.94541634898801,61.075891924265385,68.53570109304897,77.71829027573648,85.96939238150347,92.46583950618056,103.14480163591081,108.63203415717709
2021-01-03,55.24621923802578,62.84100751304863,72.32039401284221,77.00738529830664,85.65360364100141,94.16057515723979,103.02921852436282,111.93864829679147
2021-01-10,57.141978576178175,65.28145518341431,77.13424327774678,82.47291589189439,92.45124881337416,100.8951234669304,104.0120244748949,118.11619255777467
2021-01-17,56.72401677370652,68.80611117151969,76.32592027334249,81.5795894336154,94.31289938677043,106.17534340060556,104.83615742624924,118.64696808442882
2021-01-24,58.76980283806967,69.35077217066315,80.15710990258263,81.88509368039148,95.19007480565033,103.7544130368083,109.43357591825082,120.57877526236004
2021-01-31,58.39532848222798,69.88119275775234,81.34306703496718,85.70284493263841,109.8253222820488,99.65569272855903,106.39770734481392,116.17701042658446
2021-02-07,60.29629434229602,72.05833950956077,77.21841130693751,82.28263237823889,110.73213481726225,104.06134280180892,108.99949730443595,117.43878093857256
2021-02-14,60.48036734485681,72.14356397223519,77.09323608178961,83.54609798598376,91.94404075269969,96.17373694461314,109.93768381394679,113.22503322725176
2021-02-21,61.572181025300864,68.73367042463514,72.50640279800925,83.62328488191191,96.29591538519739,93.93175494802914,109.45164285395687,125.74351530570229
2021-02-28,62.90461959677291,70.53714309129519,67.18701116049616,85.10726559995567,91.61301042169448,92.55001458614585,108.2250017779947,129.01804952639472
2021-03-07,61.48065140637397,71.73550763952004,64.69670139501197,87.33595536350515,89.52715546975101,89.91812863800673,112.57825900174878,118.56141476471791
2021-03-14,65.51799587589626,66.74384860334374,61.64329448892718,88.42076368036578,92.99697837894749,85.03033436592729,112.19913185184558,115.02315817914157
2021-03-21,62.04069350051162,61.78061924672648,60.25208773903427,89.28649105699958,89.79729421505667,84.62408893107586,113.50324579627645,113.2707098744249
2021-03-28,81.55572238477578,61.69511293102364,59.933261479063795,85.62785873902902,85.78355966923684,85.57274360114103,111.89623950969732,109.82889457762194
2021-04-04,83.72653357553898,57.35392498411614,61.05121822020904,87.77040103668001,83.74163375354682,86.33515108342561,114.46667349099997,108.99328175044091
2021-04-11,63.58712886905987,59.567304063067056,62.79346046431391,86.68354761216537,79.11561043503428,88.57589155249535,111.52254579853722,107.5122281787556
2021-04-18,63.04734824783413,56.57262597550788,63.24222661452106,87.2917740470962,80.6266762749163,91.94726217869999,114.14119271796018,102.77256734959553
2021-04-25,62.514346657630774,52.91906015484859,68.59591321254766,88.80033658227653,77.64941206384906,94.24957279627354,110.23896316163518,103.38994797972583
2021-05-02,61.52331735185586,50.934458072951486,71.32865075044774,86.63187688227892,77.39606565624425,97.02004099228236,111.70025710447237,102.89391136661828
2021-05-09,60.343209298673806,51.20628473291587,75.44400489856378,86.31402248598424,74.86821658122953,101.18983183443407,111.03822516770347,101.19750344720215
2021-05-16,59.98940521179367,51.61264055815703,78.11502336696802,86.19496807981072,77.36219818165269,103.50242799955748,109.23014052265961,102.23284934124712
2021-05-23,58.650064355393724,51.27784162581523,80.32316746191421,84.78104930878786,76.73860035732329,105.09387262898997,109.3522255877314,104.8377646490899
2021-05-30,58.561097549896736,53.40547900349155,79.92582090658274,82.66455005039822,77.33642457907888,105.12353076795257,109.23204301499604,103.3857701628637
2021-06-06,56.797750029791054,54.930850101258834,79.11248587371139,80.83738871494931,85.95554444704482,103.04008190881102,104.62515696873146,105.61570620857235
2021-06-13,55.119473283986395,57.1784491880331,77.44176323309958,80.80307477385641,87.66640108939524,100.60741713853233,106.53063860552837,106.26961463204616
2021-06-20,54.2924372939942,59.569226323317935,74.95305937362504,79.03565885953464,85.78085566801381,98.63780299891623,101.28347650011807,109.83810052752395
2021-06-27,53.7929314542756,60.69782064013517,69.99238329197165,76.53812232739506,86.31144682869378,95.5033651137695,102.11493631436285,112.82246176246996
2021-07-04,51.55345458672809,63.122071757841624,66.75048962898002,77.7053128256735,91.47908739935967,90.65283910331551,105.44320740596929,114.88402312181385
2021-07-11,49.99357052638466,66.50903635576576,63.58359621677018,76.6328118350957,92.21682882908777,89.55133895041735,100.25969803010034,114.7109550399633
2021-07-18,50.188435596798534,67.52700139137642,60.50843518555929,78.15634472977789,95.34849455207457,90.76144086262414,97.82300206455679,119.3783582850676
2021-07-25,49.118536618523926,71.47885235823021,59.03019133894482,73.36895493027069,95.32555755518058,81.89974815104054,98.845748267262,124.09843087114541
2021-08-01,47.00540930577204,71.2681055244798,56.5797685859965,73.57375706994524,99.11362206922917,87.15225457488717,103.18482348537815,122.90940269436892
2021-08-08,46.10393315896005,74.87686519171373,60.15688170117603,70.83423074861004,94.71036621381657,87.26207921600954,93.063420044999,124.89419419885887
2021-08-15,46.31212147167102,73.17759453171128,61.47559796571369,73.01343475577681,97.41512018656103,91.03086319239723,94.14788091669674,121.92417708894492
2021-08-22,43.10508580952692,73.05184240052039,70.19726012092299,70.37242042469875,95.83568050785959,92.41872737576358,99.50615039101861,123.90098640249111
2021-08-29,42.6288159800205,70.37566618800282,71.93450401345311,67.87380506797007,98.33970042394428,96.71612327834644,99.63085073821979,121.65995197025259
2021-09-05,43.17318503099611,68.82171672119959,74.88599716099151,69.54651744935511,96.8257053243798,100.78588840943674,107.59763510313712,117.31869345874286
2021-09-12,43.51753775532401,68.97420599378378,76.89406606347178,69.87622686838688,92.09795852161987,102.8675244650439,105.08560185947167,118.23453790655154
2021-09-19,43.92102134991403,63.92724219398953,79.89017352923346,69.44447576084157,87.86868591537608,102.79643343421698,98.32751540581671,113.5055430511116
2021-09-26,44.985356216949555,62.62145728958184,79.5124241468136,70.39966573014465,88.14793624350841,105.70912745403332,97.12110782679873,112.00410353269592
2021-10-03,44.34794519099187,59.38902521827412,80.09399747491331,67.49569064755703,83.1552467572407,103.59974305054814,95.66924031992515,111.05018863433774
2021-10-10,43.697806866264365,57.185931385984794,78.30146929560335,68.56958376499134,84.75037383010606,104.41723166685199,94.00277182469883,108.98066768795105
2021-10-17,44.17712640441021,54.58930440469666,74.5762931078928,70.36579374497016,80.6259741752297,99.0167279886917,95.37740060126764,105.33739417144288
2021-10-24,44.105443124920825,53.389488087143235,71.23357603971542,69.79056510586032,79.49497423816824,98.41342390333223,95.84444262134278,106.22463586019416
2021-10-31,45.32030324649902,52.22611203465242,68.90167936748985,71.17662502457803,77.94219628846376,94.30995157059444,96.972042353465,104.647638359297
2021-11-07,45.93951087558937,52.54219759372714,64.99740531496452,70.21059037375915,77.2870616461696,91.06676391271021,98.67415721612952,103.0295245645621
2021-11-14,47.11130918858824,52.809195869355115,62.03813237253531,74.4670101900565,78.49277815927316,86.61509374837446,99.13743660279576,102.3964350663522
2021-11-21,47.46885877347276,52.77433663104933,60.82383190977028,73.49264272683742,78.48159064385659,86.56811702756684,98.53144211468192,104.23866470352588
2021-11-28,49.258407892789194,54.11881301931768,60.15921993196779,75.66621703748758,79.80516318467471,87.69123333445523,108.83321431849838,105.12401083686323
2021-12-05,51.08849309138748,55.47666389264294,61.92155001943272,75.60119693439276,80.47931795141066,87.28545330115197,109.0431657547083,107.37734009404186
2021-12-12,51.14335488925894,56.90814726420012,64.99484121972993,77.50068343426062,84.37276980199748,88.84743053914013,103.79071231365518,108.83890637320282
2021-12-19,52.77827696573266,60.70183850768765,67.31471954297953,80.02205290589697,86.93729912561767,92.39321983210486,106.2703256123381,108.6425201851921
2021-12-26,54.3301439917111,62.99778816313539,73.75636013241048,81.07554782497088,87.90750011836856,96.73758356604101,103.7014716007783,113.459810204888
2022-01-02,54.406137158789825,62.36225231422393,75.06218311904335,80.50777129743025,92.63065116886246,99.01618348130285,106.69118697888959,116.0114356295628
2022-01-09,56.32931960917498,66.58344979688029,77.95129101607466,81.81646973742947,92.76758566945692,115.33129808812585,106.96524596477697,120.25476087977195
2022-01-16,57.2328164243472,67.67930573375142,78.41320826523014,84.96325241998537,96.43483575344617,115.20470514747468,105.89572730192366,119.4107439149899
2022-01-23,58.46510074558105,69.98285135784026,80.56306309783281,88.64859407095227,93.42278979559849,105.83081626174898,111.19023705877608,126.69787945009931
2022-01-30,58.23624933162627,70.64791228046474,79.40756720471208,85.80747676946785,98.52629016051694,103.98481988282853,117.40781488597013,119.10107077046598
2022-02-06,60.36790249041316,72.25068128047936,75.44115124302078,90.23822570315328,115.18582744167863,106.51719439992038,108.12577298639779,127.86243995616796
2022-02-13,61.940289434458975,71.80405242543922,78.56005738602953,86.85549350025121,116.13035628075467,103.9768720801025,113.37782230479176,124.03646557242142
2022-02-20,64.07940368861031,71.2233304249466,72.6524872301533,89.92595109297761,98.17756068771973,97.96929713743646,115.77384179380202,126.25462365480496
2022-02-27,63.938563289062586,72.40921547549927,68.69667491256641,90.79511447446103,97.12823265790254,91.43979262312641,115.24251847854697,123.26132521561297
2022-03-06,65.95725692181696,69.927335896162,66.90923257671089,88.60050860743797,96.47900717655047,93.61320085021819,115.28914332290431,124.13078632547409
2022-03-13,62.51376851462977,66.1930337200375,64.5227942315025,88.51254674956306,92.42213413820456,89.66957853299601,113.39765123307383,118.83570271193628
2022-03-20,64.6637893740255,64.22893216730753,61.49884790832404,91.63426590953335,92.08520031294512,88.77426464613431,116.66411514090406,115.3820224047497
2022-03-27,63.95334200573836,63.080972360939576,61.30687799886918,89.38897598158403,90.57553483636507,90.55576180045946,115.17917763677451,117.5748572883608
2022-04-03,65.6348646023873,60.64175408892753,62.7781178608845,89.02355461774985,84.76887413209415,88.29440576795828,113.30248006706661,112.67701030085487
2022-04-10,62.878937360469266,57.422934883946965,63.55309439065929,89.18687451091832,83.46392669129088,89.6632291269782,117.70664197826976,110.9618988315661
2022-04-17,62.58885987475827,55.79672416617156,66.99527815696997,89.08473035839894,81.67764152408478,92.00239672287361,116.97515785662227,110.17187849568536
2022-04-24,62.31181284935597,55.585707619224536,69.05285858568288,89.74992415591443,79.92041247346766,96.37883908051971,115.57320489913805,106.2177275668858
2022-05-01,60.91888143462664,52.946272270208325,73.05996590029261,88.86637151182254,79.395955783138,100.44141584472551,115.16500731665737,106.74889748671818
2022-05-08,61.050313297842344,53.791516336927465,97.04696304104024,88.27367701114112,79.95136703781657,103.70091953609689,115.16082828219506,105.20784486862848
2022-05-15,60.088892785725264,53.36435391345613,98.47838724292043,87.26712047623761,80.29361028314261,107.57186216607337,113.69200685877631,105.67974819282122
2022-05-22,59.61073093721064,54.360484742293046,81.40902978505244,85.6695678846096,91.35175244891656,108.2080566898091,113.40085867702997,106.51526710865618
2022-05-29,58.708357869146205,54.0829260177115,81.40327677797656,85.62055757098588,92.17578227286607,107.96809164048884,111.38711864040734,106.14924380575061
2022-06-05,58.67015401253391,55.98483722672181,80.17221144148627,85.0535660939277,83.47016102058552,106.36612163521501,112.03921793671022,108.44374526144306
2022-06-12,57.00273849062772,57.73349334639897,77.50807476719555,83.49644990119859,82.21222604369154,105.2182889685706,109.94715255628643,113.15589854847373
2022-06-19,54.58749418768321,61.477964539505585,76.17668530585411,82.2799731748701,85.75635801207532,100.68833257780453,108.70869817649037,115.05310085968394
2022-06-26,53.0015853286517,62.175547850060596,73.7758693854238,79.60282914145817,86.24971743062002,98.66974661930688,105.26790225806083,116.0935127185436
2022-07-03,65.40470661250185,66.11373891239248,68.58728613677889,79.74294464433902,90.27264999352502,95.73255636070715,106.67870098904422,119.13592228652878
2022-07-10,62.04913093009792,68.4067328724294,65.60568362140478,76.97275927974033,92.92389161009429,91.48865231076323,103.40641250652898,120.3907893468716
